2026-06-10 15:00:28,294 | INFO     | run_experiment:254 | Starting experiment: llm-explanation-agreement-study v1.0
2026-06-10 15:01:01,989 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0062 (63/198)
2026-06-10 15:01:01,989 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0062: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,989 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0063 (64/198)
2026-06-10 15:01:01,989 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0063: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,989 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0064 (65/198)
2026-06-10 15:01:01,989 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0064: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,989 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0065 (66/198)
2026-06-10 15:01:01,989 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0065: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,989 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0066 (67/198)
2026-06-10 15:01:01,990 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0066: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,990 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0067 (68/198)
2026-06-10 15:01:01,990 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0067: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,990 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0068 (69/198)
2026-06-10 15:01:01,990 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0068: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,990 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0069 (70/198)
2026-06-10 15:01:01,991 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0069: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,991 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0070 (71/198)
2026-06-10 15:01:01,991 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0070: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,991 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0071 (72/198)
2026-06-10 15:01:01,991 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0071: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,991 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0072 (73/198)
2026-06-10 15:01:01,991 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0072: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,991 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0073 (74/198)
2026-06-10 15:01:01,991 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0073: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,992 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0074 (75/198)
2026-06-10 15:01:01,992 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0074: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,992 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0075 (76/198)
2026-06-10 15:01:01,992 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0075: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,992 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0076 (77/198)
2026-06-10 15:01:01,992 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0076: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,992 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0077 (78/198)
2026-06-10 15:01:01,992 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0077: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,992 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0078 (79/198)
2026-06-10 15:01:01,993 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0078: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,993 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0079 (80/198)
2026-06-10 15:01:01,993 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0079: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,993 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0080 (81/198)
2026-06-10 15:01:01,993 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0080: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,993 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0081 (82/198)
2026-06-10 15:01:01,993 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0081: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,993 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0082 (83/198)
2026-06-10 15:01:01,993 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0082: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,994 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0083 (84/198)
2026-06-10 15:01:01,994 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0083: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,994 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0084 (85/198)
2026-06-10 15:01:01,994 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0084: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,994 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0085 (86/198)
2026-06-10 15:01:01,994 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0085: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,994 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0086 (87/198)
2026-06-10 15:01:01,994 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0086: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,994 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0087 (88/198)
2026-06-10 15:01:01,995 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0087: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,995 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0088 (89/198)
2026-06-10 15:01:01,995 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0088: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,995 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0089 (90/198)
2026-06-10 15:01:01,995 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0089: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,995 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0090 (91/198)
2026-06-10 15:01:01,995 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0090: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,996 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0091 (92/198)
2026-06-10 15:01:01,996 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0091: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,996 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0092 (93/198)
2026-06-10 15:01:01,996 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0092: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,996 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0093 (94/198)
2026-06-10 15:01:01,996 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0093: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,996 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0094 (95/198)
2026-06-10 15:01:01,997 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0094: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,997 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0095 (96/198)
2026-06-10 15:01:01,997 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0095: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,997 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0096 (97/198)
2026-06-10 15:01:01,997 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0096: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,997 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0097 (98/198)
2026-06-10 15:01:01,997 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0097: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,997 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0098 (99/198)
2026-06-10 15:01:01,998 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0098: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,998 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0099 (100/198)
2026-06-10 15:01:01,998 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0099: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,998 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0100 (101/198)
2026-06-10 15:01:01,998 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0100: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,998 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0101 (102/198)
2026-06-10 15:01:01,998 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0101: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,998 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0102 (103/198)
2026-06-10 15:01:01,998 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0102: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,999 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0103 (104/198)
2026-06-10 15:01:01,999 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0103: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,999 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0104 (105/198)
2026-06-10 15:01:01,999 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0104: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,999 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0105 (106/198)
2026-06-10 15:01:01,999 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0105: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:01,999 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0106 (107/198)
2026-06-10 15:01:01,999 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0106: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,000 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0107 (108/198)
2026-06-10 15:01:02,000 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0107: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,000 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0108 (109/198)
2026-06-10 15:01:02,000 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0108: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,000 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0109 (110/198)
2026-06-10 15:01:02,000 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0109: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,000 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0110 (111/198)
2026-06-10 15:01:02,001 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0110: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,001 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0111 (112/198)
2026-06-10 15:01:02,001 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0111: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,001 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0112 (113/198)
2026-06-10 15:01:02,001 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0112: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,001 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0113 (114/198)
2026-06-10 15:01:02,002 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0113: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,002 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0114 (115/198)
2026-06-10 15:01:02,002 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0114: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,002 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0115 (116/198)
2026-06-10 15:01:02,003 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0115: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,003 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0116 (117/198)
2026-06-10 15:01:02,003 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0116: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,003 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0117 (118/198)
2026-06-10 15:01:02,004 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0117: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,004 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0118 (119/198)
2026-06-10 15:01:02,004 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0118: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,004 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0119 (120/198)
2026-06-10 15:01:02,004 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0119: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,004 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0120 (121/198)
2026-06-10 15:01:02,004 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0120: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,004 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0121 (122/198)
2026-06-10 15:01:02,005 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0121: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,005 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0122 (123/198)
2026-06-10 15:01:02,005 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0122: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,005 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0123 (124/198)
2026-06-10 15:01:02,005 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0123: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,005 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0124 (125/198)
2026-06-10 15:01:02,005 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0124: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,005 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0125 (126/198)
2026-06-10 15:01:02,006 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0125: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,006 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0126 (127/198)
2026-06-10 15:01:02,006 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0126: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,006 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0127 (128/198)
2026-06-10 15:01:02,006 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0127: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,006 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0128 (129/198)
2026-06-10 15:01:02,006 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0128: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,006 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0129 (130/198)
2026-06-10 15:01:02,006 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0129: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,006 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0130 (131/198)
2026-06-10 15:01:02,007 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0130: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,007 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0131 (132/198)
2026-06-10 15:01:02,007 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0131: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,007 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0132 (133/198)
2026-06-10 15:01:02,007 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0132: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,007 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0133 (134/198)
2026-06-10 15:01:02,007 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0133: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,007 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0134 (135/198)
2026-06-10 15:01:02,007 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0134: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,008 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0135 (136/198)
2026-06-10 15:01:02,008 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0135: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,008 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0136 (137/198)
2026-06-10 15:01:02,008 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0136: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,008 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0137 (138/198)
2026-06-10 15:01:02,008 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0137: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,008 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0138 (139/198)
2026-06-10 15:01:02,008 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0138: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,009 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0139 (140/198)
2026-06-10 15:01:02,009 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0139: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,009 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0140 (141/198)
2026-06-10 15:01:02,009 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0140: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,009 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0141 (142/198)
2026-06-10 15:01:02,009 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0141: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,009 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0142 (143/198)
2026-06-10 15:01:02,009 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0142: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,009 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0143 (144/198)
2026-06-10 15:01:02,009 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0143: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,010 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0144 (145/198)
2026-06-10 15:01:02,010 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0144: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,010 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0145 (146/198)
2026-06-10 15:01:02,010 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0145: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,010 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0146 (147/198)
2026-06-10 15:01:02,010 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0146: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,010 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0147 (148/198)
2026-06-10 15:01:02,010 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0147: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,011 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0148 (149/198)
2026-06-10 15:01:02,011 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0148: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,011 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0149 (150/198)
2026-06-10 15:01:02,011 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0149: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,011 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0150 (151/198)
2026-06-10 15:01:02,011 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0150: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,012 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0151 (152/198)
2026-06-10 15:01:02,012 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0151: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,012 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0152 (153/198)
2026-06-10 15:01:02,012 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0152: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,012 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0153 (154/198)
2026-06-10 15:01:02,012 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0153: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,012 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0154 (155/198)
2026-06-10 15:01:02,012 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0154: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,013 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0155 (156/198)
2026-06-10 15:01:02,013 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0155: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,013 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0156 (157/198)
2026-06-10 15:01:02,013 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0156: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,013 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0157 (158/198)
2026-06-10 15:01:02,013 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0157: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,014 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0158 (159/198)
2026-06-10 15:01:02,014 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0158: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,014 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0159 (160/198)
2026-06-10 15:01:02,014 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0159: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,014 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0160 (161/198)
2026-06-10 15:01:02,014 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0160: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,014 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0161 (162/198)
2026-06-10 15:01:02,014 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0161: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0162 (163/198)
2026-06-10 15:01:02,015 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0162: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0163 (164/198)
2026-06-10 15:01:02,015 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0163: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0164 (165/198)
2026-06-10 15:01:02,015 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0164: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0165 (166/198)
2026-06-10 15:01:02,015 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0165: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0166 (167/198)
2026-06-10 15:01:02,015 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0166: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,015 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0167 (168/198)
2026-06-10 15:01:02,016 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0167: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,016 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0168 (169/198)
2026-06-10 15:01:02,016 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0168: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,016 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0169 (170/198)
2026-06-10 15:01:02,016 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0169: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,016 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0170 (171/198)
2026-06-10 15:01:02,016 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0170: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,016 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0171 (172/198)
2026-06-10 15:01:02,016 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0171: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,017 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0172 (173/198)
2026-06-10 15:01:02,017 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0172: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,017 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0173 (174/198)
2026-06-10 15:01:02,017 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0173: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,017 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0174 (175/198)
2026-06-10 15:01:02,017 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0174: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,017 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0175 (176/198)
2026-06-10 15:01:02,017 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0175: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,018 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0176 (177/198)
2026-06-10 15:01:02,018 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0176: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:02,018 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0177 (178/198)
2026-06-10 15:01:02,018 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0177: [API000] GROQ_API_KEY is not set.
